User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Netflix User Age Range
1250,Basic,10,8/9/22,4/7/23,Italy,44,Female,Smartphone,1 Month,35-44
1251,Premium,10,14-09-22,3/7/23,Spain,28,Female,Tablet,1 Month,25-34
1252,Basic,11,15-09-22,5/7/23,Spain,51,Male,Laptop,1 Month,45+
1253,Standard,11,27-09-22,2/7/23,United States,48,Male,Laptop,1 Month,45+
1254,Standard,14,30-09-22,4/7/23,Canada,49,Female,Tablet,1 Month,45+
1255,Basic,10,2/10/22,4/7/23,United States,50,Male,Smart TV,1 Month,45+
1256,Premium,13,3/10/22,5/7/23,United States,43,Male,Laptop,1 Month,35-44
1257,Basic,14,5/10/22,1/7/23,Canada,32,Male,Smart TV,1 Month,25-34
1258,Standard,15,10/10/22,3/7/23,United Kingdom,42,Female,Tablet,1 Month,35-44
1259,Premium,13,11/10/22,3/7/23,Australia,41,Female,Laptop,1 Month,35-44
1260,Basic,11,13-10-22,4/7/23,Germany,31,Male,Laptop,1 Month,25-34
1261,Premium,11,14-10-22,2/7/23,France,37,Female,Smart TV,1 Month,35-44
1262,Basic,12,16-10-22,3/7/23,Brazil,46,Male,Smart TV,1 Month,45+
1263,Standard,14,18-10-22,3/7/23,Mexico,30,Female,Tablet,1 Month,25-34
1264,Standard,11,22-10-22,5/7/23,Spain,30,Female,Smart TV,1 Month,25-34
1265,Basic,10,24-10-22,3/7/23,Italy,34,Female,Tablet,1 Month,25-34
1266,Premium,15,25-10-22,4/7/23,Spain,47,Female,Laptop,1 Month,45+
1267,Basic,14,29-10-22,3/7/23,Spain,41,Male,Tablet,1 Month,35-44
1268,Standard,13,2/11/22,4/7/23,United States,42,Female,Laptop,1 Month,35-44
1269,Premium,12,3/11/22,5/7/23,Canada,48,Female,Smartphone,1 Month,45+
1270,Basic,11,4/11/22,6/7/23,United States,30,Female,Smart TV,1 Month,25-34
1271,Basic,13,5/11/22,3/7/23,United States,51,Male,Smartphone,1 Month,45+
1272,Basic,13,5/11/22,4/7/23,Canada,27,Male,Smartphone,1 Month,25-34
1273,Standard,13,31-10-22,4/7/23,United Kingdom,38,Male,Tablet,1 Month,35-44
1274,Premium,12,27-10-22,5/7/23,Australia,29,Female,Smart TV,1 Month,25-34
1275,Basic,11,25-10-22,3/7/23,Germany,40,Female,Smartphone,1 Month,35-44
1276,Basic,12,26-10-22,4/7/23,France,31,Female,Laptop,1 Month,25-34
1277,Premium,11,30-09-22,4/7/23,Brazil,30,Male,Smartphone,1 Month,25-34
1278,Standard,13,27-09-22,5/7/23,Mexico,44,Male,Laptop,1 Month,35-44
1279,Standard,14,12/9/22,3/7/23,Spain,34,Female,Tablet,1 Month,25-34
1280,Basic,14,25-08-22,4/7/23,Italy,28,Female,Laptop,1 Month,25-34
1281,Premium,13,25-08-22,4/7/23,Spain,41,Female,Laptop,1 Month,35-44
1282,Standard,12,22-08-22,5/7/23,Spain,43,Male,Tablet,1 Month,35-44
1283,Basic,10,17-08-22,2/7/23,United States,33,Male,Laptop,1 Month,25-34
1284,Standard,12,9/8/22,3/7/23,Canada,32,Female,Tablet,1 Month,25-34
1285,Premium,10,6/8/22,4/7/23,United States,39,Male,Smart TV,1 Month,35-44
1286,Basic,15,17-07-22,4/7/23,United States,37,Male,Laptop,1 Month,35-44
1287,Premium,11,12/7/22,2/7/23,Canada,46,Male,Tablet,1 Month,45+
1288,Standard,11,12/7/22,3/7/23,United Kingdom,39,Male,Smartphone,1 Month,35-44
1289,Basic,12,2/7/22,4/7/23,Australia,46,Female,Tablet,1 Month,45+
1290,Standard,13,2/7/22,3/7/23,Germany,43,Male,Laptop,1 Month,35-44
1291,Premium,10,30-06-22,2/7/23,France,32,Female,Laptop,1 Month,25-34
1292,Basic,12,30-06-22,4/7/23,Brazil,30,Female,Smart TV,1 Month,25-34
1293,Standard,11,1/7/22,4/7/23,Mexico,40,Female,Tablet,1 Month,35-44
1294,Premium,11,30-06-22,4/7/23,Spain,51,Female,Smartphone,1 Month,45+
1295,Basic,10,29-06-22,2/7/23,Italy,40,Female,Smartphone,1 Month,35-44
1296,Premium,12,30-06-22,3/7/23,Spain,28,Male,Smart TV,1 Month,25-34
1297,Basic,14,29-06-22,4/7/23,Spain,51,Female,Smartphone,1 Month,45+
1298,Standard,14,26-06-22,3/7/23,United States,27,Male,Laptop,1 Month,25-34
1299,Standard,14,27-06-22,1/7/23,Canada,35,Male,Smart TV,1 Month,25-34
1300,Basic,11,24-06-22,3/7/23,United States,37,Male,Laptop,1 Month,35-44
1301,Premium,14,23-06-22,4/7/23,United States,51,Male,Smart TV,1 Month,45+
1302,Basic,11,23-06-22,3/7/23,Canada,40,Male,Smart TV,1 Month,35-44
1303,Standard,14,25-06-22,3/7/23,United Kingdom,38,Male,Laptop,1 Month,35-44
1304,Premium,11,28-06-22,3/7/23,Australia,48,Female,Laptop,1 Month,45+
1305,Basic,11,1/7/22,3/7/23,Germany,49,Male,Smartphone,1 Month,45+
1306,Premium,15,2/7/22,5/7/23,France,33,Female,Laptop,1 Month,25-34
1307,Basic,10,6/7/22,3/7/23,Brazil,34,Female,Tablet,1 Month,25-34
1308,Standard,15,12/7/22,6/7/23,Mexico,39,Male,Tablet,1 Month,35-44
1309,Standard,13,17-07-22,2/7/23,Spain,37,Female,Tablet,1 Month,35-44
1310,Basic,15,23-07-22,5/7/23,Italy,44,Male,Laptop,1 Month,35-44
1311,Premium,15,29-07-22,4/7/23,Spain,35,Male,Tablet,1 Month,25-34
1312,Basic,11,6/8/22,6/7/23,Spain,31,Female,Laptop,1 Month,25-34
1313,Standard,10,9/8/22,2/7/23,United States,39,Male,Smart TV,1 Month,35-44
1314,Premium,13,14-08-22,5/7/23,Canada,38,Male,Tablet,1 Month,35-44
1315,Basic,11,20-08-22,3/7/23,United States,42,Male,Smartphone,1 Month,35-44
1316,Premium,12,28-08-22,5/7/23,United States,48,Female,Tablet,1 Month,45+
1317,Basic,11,2/9/22,3/7/23,Canada,31,Male,Tablet,1 Month,25-34
1318,Standard,11,4/9/22,5/7/23,United Kingdom,42,Male,Smartphone,1 Month,35-44
1319,Standard,14,6/9/22,3/7/23,Australia,35,Male,Smartphone,1 Month,25-34
1320,Basic,10,14-09-22,5/7/23,Germany,39,Male,Laptop,1 Month,35-44
1321,Premium,13,15-09-22,4/7/23,France,50,Female,Tablet,1 Month,45+
1322,Basic,11,16-09-22,6/7/23,Brazil,40,Male,Smartphone,1 Month,35-44
1323,Standard,10,28-09-22,2/7/23,Mexico,29,Male,Smartphone,1 Month,25-34
1324,Premium,10,2/10/22,4/7/23,Spain,48,Female,Smart TV,1 Month,45+
1325,Basic,15,3/10/22,4/7/23,Italy,34,Male,Smartphone,1 Month,25-34
1326,Premium,10,5/10/22,5/7/23,Spain,48,Male,Smartphone,1 Month,45+
1327,Basic,12,7/10/22,2/7/23,Spain,48,Male,Laptop,1 Month,45+
1328,Standard,12,9/10/22,4/7/23,United States,35,Female,Tablet,1 Month,25-34
1329,Standard,11,11/10/22,4/7/23,Canada,29,Male,Laptop,1 Month,25-34
1330,Basic,14,13-10-22,5/7/23,United States,47,Female,Smart TV,1 Month,45+
1331,Premium,12,15-10-22,2/7/23,United States,36,Male,Smartphone,1 Month,35-44
1332,Basic,12,17-10-22,4/7/23,Canada,40,Female,Smartphone,1 Month,35-44
1333,Standard,14,21-10-22,4/7/23,United Kingdom,51,Male,Tablet,1 Month,45+
1334,Premium,12,23-10-22,5/7/23,Australia,37,Male,Smart TV,1 Month,35-44
1335,Basic,12,24-10-22,6/7/23,Germany,36,Male,Tablet,1 Month,35-44
1336,Premium,12,28-10-22,4/7/23,France,45,Male,Tablet,1 Month,35-44
1337,Basic,11,31-10-22,4/7/23,Brazil,31,Female,Tablet,1 Month,25-34
1338,Standard,14,3/11/22,4/7/23,Mexico,45,Female,Laptop,1 Month,35-44
1339,Standard,11,4/11/22,5/7/23,Spain,30,Male,Laptop,1 Month,25-34
1340,Basic,14,5/11/22,6/7/23,Italy,40,Female,Smartphone,1 Month,35-44
1341,Premium,14,6/11/22,4/7/23,Spain,44,Female,Smart TV,1 Month,35-44
1342,Basic,12,1/11/22,5/7/23,Spain,36,Female,Laptop,1 Month,35-44
1343,Standard,10,1/11/22,5/7/23,United States,36,Male,Tablet,1 Month,35-44
1344,Premium,11,29-10-22,5/7/23,Canada,32,Female,Smartphone,1 Month,25-34
1345,Basic,10,27-10-22,3/7/23,United States,46,Male,Smart TV,1 Month,45+
1346,Basic,12,16-10-22,4/7/23,United States,39,Female,Smart TV,1 Month,35-44
1347,Basic,13,14-10-22,4/7/23,Canada,30,Male,Smart TV,1 Month,25-34
1348,Standard,13,14-09-22,5/7/23,United Kingdom,34,Male,Laptop,1 Month,25-34
1349,Premium,14,3/9/22,3/7/23,Australia,28,Male,Laptop,1 Month,25-34
1350,Basic,13,27-08-22,4/7/23,Germany,39,Female,Smartphone,1 Month,35-44
1351,Basic,12,27-08-22,5/7/23,France,34,Female,Laptop,1 Month,25-34
1352,Premium,13,21-08-22,5/7/23,Brazil,42,Male,Laptop,1 Month,35-44
1353,Standard,13,13-08-22,2/7/23,Mexico,29,Female,Tablet,1 Month,25-34
1354,Standard,13,12/8/22,4/7/23,Spain,29,Male,Tablet,1 Month,25-34
1355,Basic,12,24-07-22,4/7/23,Italy,30,Male,Tablet,1 Month,25-34
1356,Premium,11,24-07-22,4/7/23,Spain,51,Male,Smartphone,1 Month,45+
1357,Standard,11,12/7/22,2/7/23,Spain,51,Male,Smart TV,1 Month,45+
1358,Basic,13,9/7/22,4/7/23,United States,44,Male,Tablet,1 Month,35-44
1359,Standard,13,9/7/22,5/7/23,Canada,35,Male,Laptop,1 Month,25-34
1360,Premium,10,10/7/22,4/7/23,United States,39,Male,Smart TV,1 Month,35-44
1361,Basic,12,2/7/22,2/7/23,United States,41,Female,Laptop,1 Month,35-44
1362,Premium,13,2/7/22,4/7/23,Canada,44,Female,Laptop,1 Month,35-44
1363,Standard,11,1/7/22,5/7/23,United Kingdom,29,Male,Laptop,1 Month,25-34
1364,Basic,14,1/7/22,4/7/23,Australia,47,Male,Tablet,1 Month,45+
1365,Standard,10,30-06-22,2/7/23,Germany,28,Female,Smartphone,1 Month,25-34
1366,Premium,15,29-06-22,4/7/23,France,45,Male,Laptop,1 Month,35-44
1367,Basic,11,26-06-22,4/7/23,Brazil,28,Female,Smartphone,1 Month,25-34
1368,Standard,14,27-06-22,3/7/23,Mexico,31,Female,Laptop,1 Month,25-34
1369,Premium,13,25-06-22,3/7/23,Spain,47,Female,Laptop,1 Month,45+
1370,Basic,13,23-06-22,4/7/23,Italy,42,Female,Tablet,1 Month,35-44
1371,Premium,14,24-06-22,4/7/23,Spain,34,Female,Laptop,1 Month,25-34
1372,Basic,12,25-06-22,5/7/23,Spain,40,Female,Laptop,1 Month,35-44
1373,Standard,13,26-06-22,4/7/23,United States,42,Female,Laptop,1 Month,35-44
1374,Standard,14,27-06-22,7/7/23,Canada,33,Male,Smart TV,1 Month,25-34
1375,Basic,12,30-06-22,3/7/23,United States,30,Male,Laptop,1 Month,25-34
1376,Premium,14,3/7/22,5/7/23,United States,29,Male,Tablet,1 Month,25-34
1377,Basic,13,9/7/22,4/7/23,Canada,31,Male,Smart TV,1 Month,25-34
1378,Standard,14,17-07-22,6/7/23,United Kingdom,46,Female,Smart TV,1 Month,45+
1379,Premium,11,22-07-22,3/7/23,Australia,46,Female,Smartphone,1 Month,45+
1380,Basic,11,28-07-22,5/7/23,Germany,47,Male,Laptop,1 Month,45+
1381,Premium,12,4/8/22,4/7/23,France,48,Female,Smart TV,1 Month,45+
1382,Basic,13,8/8/22,6/7/23,Brazil,32,Female,Smart TV,1 Month,25-34
1383,Standard,13,13-08-22,4/7/23,Mexico,51,Female,Tablet,1 Month,45+
1384,Standard,13,17-08-22,5/7/23,Spain,33,Male,Smart TV,1 Month,25-34
1385,Basic,15,20-08-22,4/7/23,Italy,43,Male,Smartphone,1 Month,35-44
1386,Premium,14,28-08-22,6/7/23,Spain,43,Female,Smart TV,1 Month,35-44
1387,Basic,13,29-08-22,4/7/23,Spain,42,Male,Smart TV,1 Month,35-44
1388,Standard,15,3/9/22,5/7/23,United States,30,Male,Smartphone,1 Month,25-34
1389,Premium,13,10/9/22,3/7/23,Canada,50,Male,Smartphone,1 Month,45+
1390,Basic,11,13-09-22,5/7/23,United States,51,Female,Laptop,1 Month,45+
1391,Premium,14,15-09-22,4/7/23,United States,36,Female,Tablet,1 Month,35-44
1392,Basic,13,25-09-22,6/7/23,Canada,41,Female,Tablet,1 Month,35-44
1393,Standard,10,1/10/22,3/7/23,United Kingdom,37,Male,Smart TV,1 Month,35-44
1394,Standard,11,2/10/22,4/7/23,Australia,30,Female,Tablet,1 Month,25-34
1395,Basic,11,5/10/22,4/7/23,Germany,50,Female,Tablet,1 Month,45+
1396,Premium,14,6/10/22,5/7/23,France,41,Female,Smart TV,1 Month,35-44
1397,Basic,14,7/10/22,3/7/23,Brazil,29,Female,Laptop,1 Month,25-34
1398,Standard,12,10/10/22,4/7/23,Mexico,43,Male,Smart TV,1 Month,35-44
1399,Premium,12,12/10/22,4/7/23,Spain,31,Female,Smart TV,1 Month,25-34
1400,Basic,14,15-10-22,6/7/23,Italy,40,Male,Laptop,1 Month,35-44
1401,Premium,12,17-10-22,5/7/23,Spain,35,Female,Smart TV,1 Month,25-34
1402,Basic,13,21-10-22,4/7/23,Spain,39,Female,Laptop,1 Month,35-44
1403,Standard,14,23-10-22,5/7/23,United States,48,Male,Laptop,1 Month,45+
1404,Standard,14,24-10-22,5/7/23,Canada,42,Female,Tablet,1 Month,35-44
1405,Basic,11,27-10-22,6/7/23,United States,48,Female,Smart TV,1 Month,45+
1406,Premium,10,30-10-22,7/7/23,United States,33,Female,Smart TV,1 Month,25-34
1407,Basic,14,31-10-22,4/7/23,Canada,45,Female,Smart TV,1 Month,35-44
1408,Standard,14,3/11/22,4/7/23,United Kingdom,40,Female,Smart TV,1 Month,35-44
1409,Premium,15,5/11/22,6/7/23,Australia,38,Male,Tablet,1 Month,35-44
1410,Basic,14,6/11/22,6/7/23,Germany,31,Female,Tablet,1 Month,25-34
1411,Premium,14,1/11/22,4/7/23,France,33,Female,Smart TV,1 Month,25-34
1412,Basic,15,2/11/22,5/7/23,Brazil,27,Male,Laptop,1 Month,25-34
1413,Standard,13,2/11/22,5/7/23,Mexico,47,Male,Smartphone,1 Month,45+
1414,Standard,15,1/11/22,6/7/23,Spain,41,Male,Tablet,1 Month,35-44
1415,Basic,11,17-10-22,3/7/23,Italy,32,Female,Smart TV,1 Month,25-34
1416,Premium,11,18-10-22,5/7/23,Spain,31,Male,Smart TV,1 Month,25-34
1417,Basic,13,28-09-22,5/7/23,Spain,43,Female,Tablet,1 Month,35-44
1418,Standard,15,23-09-22,5/7/23,United States,42,Female,Smart TV,1 Month,35-44
1419,Premium,15,22-09-22,3/7/23,Canada,46,Male,Smartphone,1 Month,45+
1420,Basic,12,31-08-22,4/7/23,United States,27,Female,Smartphone,1 Month,25-34
1421,Basic,15,28-08-22,5/7/23,United States,48,Female,Smart TV,1 Month,45+
1422,Basic,15,27-08-22,5/7/23,Canada,49,Male,Laptop,1 Month,45+
1423,Standard,12,17-08-22,3/7/23,United Kingdom,43,Male,Smart TV,1 Month,35-44
1424,Premium,14,9/8/22,4/7/23,Australia,38,Male,Laptop,1 Month,35-44
1425,Basic,13,24-07-22,5/7/23,Germany,37,Male,Smartphone,1 Month,35-44
1426,Basic,12,16-07-22,4/7/23,France,39,Female,Smart TV,1 Month,35-44
1427,Premium,10,15-07-22,3/7/23,Brazil,40,Male,Tablet,1 Month,35-44
1428,Standard,12,12/7/22,5/7/23,Mexico,40,Male,Smart TV,1 Month,35-44
1429,Standard,12,12/7/22,6/7/23,Spain,48,Male,Laptop,1 Month,45+
1430,Basic,13,9/7/22,5/7/23,Italy,43,Female,Smart TV,1 Month,35-44
1431,Premium,10,5/7/22,2/7/23,Spain,46,Male,Laptop,1 Month,45+
1432,Standard,11,5/7/22,5/7/23,Spain,43,Male,Smartphone,1 Month,35-44
1433,Basic,10,3/7/22,5/7/23,United States,30,Female,Tablet,1 Month,25-34
1434,Standard,13,1/7/22,4/7/23,Canada,51,Female,Laptop,1 Month,45+
1435,Premium,12,30-06-22,3/7/23,United States,30,Male,Smartphone,1 Month,25-34
1436,Basic,14,27-06-22,4/7/23,United States,47,Female,Smart TV,1 Month,45+
1437,Premium,13,28-06-22,4/7/23,Canada,41,Male,Laptop,1 Month,35-44
1438,Standard,10,28-06-22,5/7/23,United Kingdom,45,Female,Smartphone,1 Month,35-44
1439,Basic,14,24-06-22,4/7/23,Australia,47,Female,Laptop,1 Month,45+
1440,Standard,11,24-06-22,5/7/23,Germany,48,Female,Smart TV,1 Month,45+
1441,Premium,11,25-06-22,4/7/23,France,51,Female,Tablet,1 Month,45+
1442,Basic,10,26-06-22,6/7/23,Brazil,29,Male,Smart TV,1 Month,25-34
1443,Standard,13,27-06-22,5/7/23,Mexico,43,Female,Laptop,1 Month,35-44
1444,Premium,13,29-06-22,7/7/23,Spain,49,Female,Tablet,1 Month,45+
1445,Basic,11,2/7/22,3/7/23,Italy,37,Male,Smartphone,1 Month,35-44
1446,Premium,13,7/7/22,5/7/23,Spain,48,Male,Tablet,1 Month,45+
1447,Basic,11,13-07-22,5/7/23,Spain,36,Female,Tablet,1 Month,35-44
1448,Standard,14,18-07-22,7/7/23,United States,33,Female,Laptop,1 Month,25-34
1449,Standard,14,24-07-22,4/7/23,Canada,38,Female,Laptop,1 Month,35-44
1450,Basic,12,31-07-22,6/7/23,United States,42,Female,Smartphone,1 Month,35-44
1451,Premium,15,1/8/22,5/7/23,United States,30,Female,Tablet,1 Month,25-34
1452,Basic,10,8/8/22,6/7/23,Canada,39,Male,Smart TV,1 Month,35-44
1453,Standard,14,13-08-22,4/7/23,United Kingdom,36,Male,Smartphone,1 Month,35-44
1454,Premium,11,14-08-22,6/7/23,Australia,27,Female,Smartphone,1 Month,25-34
1455,Basic,11,23-08-22,4/7/23,Germany,49,Male,Smart TV,1 Month,45+
1456,Premium,14,27-08-22,6/7/23,France,31,Male,Laptop,1 Month,25-34
1457,Basic,10,31-08-22,5/7/23,Brazil,36,Male,Laptop,1 Month,35-44
1458,Standard,14,9/9/22,6/7/23,Mexico,41,Female,Tablet,1 Month,35-44
1459,Standard,10,10/9/22,4/7/23,Spain,45,Female,Laptop,1 Month,35-44
1460,Basic,14,12/9/22,5/7/23,Italy,45,Male,Smart TV,1 Month,35-44
1461,Premium,11,17-09-22,5/7/23,Spain,32,Male,Smart TV,1 Month,25-34
1462,Basic,13,21-09-22,6/7/23,Spain,41,Female,Smartphone,1 Month,35-44
1463,Standard,11,2/10/22,3/7/23,United States,37,Male,Smart TV,1 Month,35-44
1464,Premium,10,4/10/22,5/7/23,Canada,27,Male,Laptop,1 Month,25-34
1465,Basic,14,6/10/22,4/7/23,United States,41,Male,Laptop,1 Month,35-44
1466,Premium,13,7/10/22,6/7/23,United States,30,Female,Smart TV,1 Month,25-34
1467,Basic,12,8/10/22,4/7/23,Canada,43,Male,Smartphone,1 Month,35-44
1468,Standard,12,11/10/22,5/7/23,United Kingdom,51,Male,Laptop,1 Month,45+
1469,Standard,12,13-10-22,4/7/23,Australia,46,Female,Smart TV,1 Month,45+
1470,Basic,10,15-10-22,6/7/23,Germany,27,Female,Tablet,1 Month,25-34
1471,Premium,10,19-10-22,6/7/23,France,51,Female,Smartphone,1 Month,45+
1472,Basic,14,21-10-22,6/7/23,Brazil,28,Female,Laptop,1 Month,25-34
1473,Standard,14,23-10-22,5/7/23,Mexico,33,Male,Smartphone,1 Month,25-34
1474,Premium,12,26-10-22,5/7/23,Spain,31,Female,Laptop,1 Month,25-34
1475,Basic,13,27-10-22,6/7/23,Italy,47,Male,Laptop,1 Month,45+
1476,Premium,10,31-10-22,7/7/23,Spain,45,Female,Tablet,1 Month,35-44
1477,Basic,13,3/11/22,5/7/23,Spain,42,Male,Smart TV,1 Month,35-44
1478,Standard,15,5/11/22,6/7/23,United States,47,Female,Smart TV,1 Month,45+
1479,Standard,12,6/11/22,6/7/23,Canada,29,Female,Smart TV,1 Month,25-34
1480,Basic,13,3/11/22,7/7/23,United States,49,Female,Laptop,1 Month,45+
1481,Premium,14,3/11/22,4/7/23,United States,41,Female,Laptop,1 Month,35-44
1482,Basic,13,4/11/22,5/7/23,Canada,45,Male,Smartphone,1 Month,35-44
1483,Standard,14,2/11/22,6/7/23,United Kingdom,49,Male,Smart TV,1 Month,45+
1484,Premium,13,27-10-22,6/7/23,Australia,41,Male,Smart TV,1 Month,35-44
1485,Basic,15,27-10-22,4/7/23,Germany,37,Male,Laptop,1 Month,35-44
1486,Premium,14,15-10-22,5/7/23,France,31,Male,Smartphone,1 Month,25-34
1487,Basic,13,3/10/22,5/7/23,Brazil,29,Male,Smartphone,1 Month,25-34
1488,Standard,10,25-09-22,5/7/23,Mexico,51,Female,Smart TV,1 Month,45+
1489,Standard,12,16-09-22,3/7/23,Spain,33,Male,Smart TV,1 Month,25-34
1490,Basic,12,14-09-22,4/7/23,Italy,31,Male,Smartphone,1 Month,25-34
1491,Premium,11,11/9/22,5/7/23,Spain,42,Female,Laptop,1 Month,35-44
1492,Basic,15,9/9/22,5/7/23,Spain,48,Female,Laptop,1 Month,45+
1493,Standard,13,12/8/22,3/7/23,United States,37,Female,Laptop,1 Month,35-44
1494,Premium,13,4/8/22,6/7/23,Canada,51,Female,Smartphone,1 Month,45+
1495,Basic,12,4/8/22,6/7/23,United States,29,Female,Tablet,1 Month,25-34
1496,Basic,13,31-07-22,5/7/23,United States,46,Male,Tablet,1 Month,45+
1497,Basic,15,29-07-22,3/7/23,Canada,35,Male,Smart TV,1 Month,25-34
1498,Standard,15,14-07-22,5/7/23,United Kingdom,44,Female,Smartphone,1 Month,35-44
1499,Premium,12,13-07-22,6/7/23,Australia,36,Male,Smart TV,1 Month,35-44
1500,Basic,14,11/7/22,5/7/23,Germany,38,Female,Tablet,1 Month,35-44
1501,Basic,12,12/7/22,3/7/23,France,36,Male,Smart TV,1 Month,35-44
1502,Premium,14,11/7/22,5/7/23,Brazil,40,Female,Laptop,1 Month,35-44
1503,Standard,10,2/7/22,5/7/23,Mexico,29,Male,Laptop,1 Month,25-34
1504,Standard,11,30-06-22,6/7/23,Spain,32,Male,Smart TV,1 Month,25-34
1505,Basic,12,30-06-22,5/7/23,Italy,30,Male,Laptop,1 Month,25-34
1506,Premium,10,29-06-22,5/7/23,Spain,47,Male,Smartphone,1 Month,45+
1507,Standard,15,30-06-22,4/7/23,Spain,28,Female,Tablet,1 Month,25-34
1508,Basic,11,24-06-22,5/7/23,United States,49,Male,Laptop,1 Month,45+
1509,Standard,12,25-06-22,4/7/23,Canada,50,Male,Smartphone,1 Month,45+
1510,Premium,11,25-06-22,7/7/23,United States,33,Male,Smart TV,1 Month,25-34
1511,Basic,13,26-06-22,4/7/23,United States,50,Male,Smart TV,1 Month,45+
1512,Premium,10,27-06-22,6/7/23,Canada,28,Female,Smart TV,1 Month,25-34
1513,Standard,12,29-06-22,6/7/23,United Kingdom,41,Male,Smartphone,1 Month,35-44
1514,Basic,12,1/7/22,7/7/23,Australia,30,Female,Smartphone,1 Month,25-34
1515,Standard,10,3/7/22,4/7/23,Germany,32,Male,Smart TV,1 Month,25-34
1516,Premium,15,12/7/22,7/7/23,France,50,Male,Laptop,1 Month,45+
1517,Basic,11,15-07-22,5/7/23,Brazil,28,Female,Smart TV,1 Month,25-34
1518,Standard,13,19-07-22,7/7/23,Mexico,45,Male,Smart TV,1 Month,35-44
1519,Premium,14,27-07-22,5/7/23,Spain,31,Male,Tablet,1 Month,25-34
1520,Basic,11,29-07-22,6/7/23,Italy,27,Female,Smartphone,1 Month,25-34
1521,Premium,11,6/8/22,5/7/23,Spain,49,Male,Tablet,1 Month,45+
1522,Basic,10,13-08-22,6/7/23,Spain,32,Female,Laptop,1 Month,25-34
1523,Standard,13,14-08-22,5/7/23,United States,38,Male,Smart TV,1 Month,35-44
1524,Standard,11,20-08-22,7/7/23,Canada,39,Male,Smartphone,1 Month,35-44
1525,Basic,14,24-08-22,4/7/23,United States,50,Female,Tablet,1 Month,45+
1526,Premium,10,28-08-22,6/7/23,United States,51,Male,Tablet,1 Month,45+
1527,Basic,15,5/9/22,5/7/23,Canada,32,Female,Smart TV,1 Month,25-34
1528,Standard,12,10/9/22,7/7/23,United Kingdom,45,Female,Smart TV,1 Month,35-44
1529,Premium,12,11/9/22,4/7/23,Australia,31,Female,Laptop,1 Month,25-34
1530,Basic,12,14-09-22,6/7/23,Germany,44,Male,Smartphone,1 Month,35-44
1531,Premium,12,21-09-22,5/7/23,France,30,Female,Tablet,1 Month,25-34
1532,Basic,13,26-09-22,7/7/23,Brazil,44,Female,Tablet,1 Month,35-44
1533,Standard,10,30-09-22,3/7/23,Mexico,37,Male,Tablet,1 Month,35-44
1534,Standard,14,2/10/22,6/7/23,Spain,30,Female,Tablet,1 Month,25-34
1535,Basic,12,6/10/22,5/7/23,Italy,31,Female,Smart TV,1 Month,25-34
1536,Premium,15,7/10/22,6/7/23,Spain,31,Female,Laptop,1 Month,25-34
1537,Basic,15,9/10/22,6/7/23,Spain,44,Male,Tablet,1 Month,35-44
1538,Standard,10,11/10/22,5/7/23,United States,44,Female,Smart TV,1 Month,35-44
1539,Premium,14,12/10/22,5/7/23,Canada,34,Male,Laptop,1 Month,25-34
1540,Basic,12,16-10-22,6/7/23,United States,42,Male,Laptop,1 Month,35-44
1541,Premium,15,17-10-22,7/7/23,United States,33,Male,Smartphone,1 Month,25-34
1542,Basic,11,21-10-22,7/7/23,Canada,35,Male,Smart TV,1 Month,25-34
1543,Standard,15,23-10-22,6/7/23,United Kingdom,34,Female,Laptop,1 Month,25-34
1544,Standard,14,25-10-22,5/7/23,Australia,47,Male,Tablet,1 Month,45+
1545,Basic,13,27-10-22,6/7/23,Germany,43,Female,Laptop,1 Month,35-44
1546,Premium,13,29-10-22,8/7/23,France,43,Male,Smart TV,1 Month,35-44
1547,Basic,13,1/11/22,5/7/23,Brazil,35,Female,Smartphone,1 Month,25-34
1548,Standard,13,4/11/22,6/7/23,Mexico,39,Male,Tablet,1 Month,35-44
1549,Premium,10,4/11/22,6/7/23,Spain,39,Male,Tablet,1 Month,35-44
1550,Basic,11,4/11/22,7/7/23,Italy,49,Female,Smart TV,1 Month,45+
1551,Premium,14,5/11/22,4/7/23,Spain,30,Male,Tablet,1 Month,25-34
1552,Basic,12,2/11/22,5/7/23,Spain,31,Female,Tablet,1 Month,25-34
1553,Standard,12,3/11/22,6/7/23,United States,39,Male,Tablet,1 Month,35-44
1554,Standard,14,30-10-22,6/7/23,Canada,30,Female,Laptop,1 Month,25-34
1555,Basic,13,31-10-22,4/7/23,United States,43,Female,Smartphone,1 Month,35-44
1556,Premium,10,14-10-22,5/7/23,United States,29,Female,Smartphone,1 Month,25-34
1557,Basic,14,26-09-22,5/7/23,Canada,46,Male,Smart TV,1 Month,45+
1558,Standard,15,17-09-22,6/7/23,United Kingdom,35,Male,Smartphone,1 Month,25-34
1559,Premium,12,16-09-22,3/7/23,Australia,30,Male,Tablet,1 Month,25-34
1560,Basic,12,12/9/22,7/7/23,Germany,39,Female,Smart TV,1 Month,35-44
1561,Premium,14,12/9/22,6/7/23,France,41,Male,Laptop,1 Month,35-44
1562,Basic,12,29-08-22,5/7/23,Brazil,27,Male,Smartphone,1 Month,25-34
1563,Standard,15,25-08-22,3/7/23,Mexico,42,Male,Laptop,1 Month,35-44
1564,Standard,11,15-08-22,6/7/23,Spain,45,Female,Tablet,1 Month,35-44
